time,open,high,low,close
2025-08-12 07:30:00,148.416,148.437,148.382,148.398
2025-08-12 07:45:00,148.399,148.4,148.338,148.345
2025-08-12 08:00:00,148.345,148.392,148.279,148.319
2025-08-12 08:15:00,148.319,148.335,148.273,148.284
2025-08-12 08:30:00,148.284,148.289,148.241,148.252
2025-08-12 08:45:00,148.255,148.352,148.228,148.331
2025-08-12 09:00:00,148.332,148.395,148.288,148.312
2025-08-12 09:15:00,148.312,148.321,148.232,148.281
2025-08-12 09:30:00,148.281,148.312,148.14,148.187
2025-08-12 09:45:00,148.188,148.278,148.188,148.261
2025-08-12 10:00:00,148.262,148.322,148.261,148.303
2025-08-12 10:15:00,148.304,148.36,148.263,148.263
2025-08-12 10:30:00,148.265,148.28,148.222,148.23
2025-08-12 10:45:00,148.23,148.266,148.198,148.256
2025-08-12 11:00:00,148.256,148.33,148.253,148.27
2025-08-12 11:15:00,148.27,148.326,148.266,148.319
2025-08-12 11:30:00,148.319,148.454,148.319,148.438
2025-08-12 11:45:00,148.438,148.458,148.406,148.417
2025-08-12 12:00:00,148.417,148.457,148.378,148.416
2025-08-12 12:15:00,148.416,148.427,148.371,148.397
2025-08-12 12:30:00,148.397,148.436,148.341,148.43
2025-08-12 12:45:00,148.429,148.476,148.405,148.463
2025-08-12 13:00:00,148.463,148.473,148.393,148.398
2025-08-12 13:15:00,148.398,148.431,148.36,148.426
2025-08-12 13:30:00,148.426,148.457,148.422,148.44
2025-08-12 13:45:00,148.44,148.468,148.416,148.457
2025-08-12 14:00:00,148.457,148.473,148.441,148.469
2025-08-12 14:15:00,148.469,148.483,148.45,148.464
2025-08-12 14:30:00,148.464,148.486,148.438,148.452
2025-08-12 14:45:00,148.452,148.483,148.434,148.435
2025-08-12 15:00:00,148.434,148.474,148.4,148.473
2025-08-12 15:15:00,148.472,148.511,148.431,148.456
2025-08-12 15:30:00,148.425,148.445,147.861,148.08
2025-08-12 15:45:00,148.076,148.117,147.904,148.03
2025-08-12 16:00:00,148.032,148.183,147.942,148.15
2025-08-12 16:15:00,148.15,148.402,148.083,148.388
2025-08-12 16:30:00,148.388,148.439,147.99,147.992
2025-08-12 16:45:00,148.023,148.252,147.905,148.195
2025-08-12 17:00:00,148.195,148.338,148.066,148.328
2025-08-12 17:15:00,148.328,148.393,148.23,148.306
2025-08-12 17:30:00,148.307,148.345,148.136,148.156
2025-08-12 17:45:00,148.156,148.21,148.08,148.153
2025-08-12 18:00:00,148.153,148.169,148.014,148.094
2025-08-12 18:15:00,148.094,148.123,147.745,147.797
2025-08-12 18:30:00,147.801,147.902,147.571,147.586
2025-08-12 18:45:00,147.578,147.811,147.572,147.798
2025-08-12 19:00:00,147.797,147.843,147.779,147.816
2025-08-12 19:15:00,147.816,147.85,147.715,147.731
2025-08-12 19:30:00,147.73,147.757,147.65,147.734
2025-08-12 19:45:00,147.734,147.773,147.676,147.705
2025-08-12 20:00:00,147.704,147.779,147.687,147.688
2025-08-12 20:15:00,147.688,147.762,147.687,147.718
2025-08-12 20:30:00,147.718,147.786,147.694,147.696
2025-08-12 20:45:00,147.696,147.766,147.681,147.757
2025-08-12 21:00:00,147.757,147.79,147.709,147.747
2025-08-12 21:15:00,147.746,147.794,147.718,147.773
2025-08-12 21:30:00,147.774,147.776,147.682,147.729
2025-08-12 21:45:00,147.729,147.745,147.712,147.728
2025-08-12 22:00:00,147.728,147.772,147.706,147.75
2025-08-12 22:15:00,147.75,147.775,147.709,147.71
2025-08-12 22:30:00,147.709,147.73,147.691,147.722
2025-08-12 22:45:00,147.723,147.755,147.716,147.75
2025-08-12 23:00:00,147.751,147.768,147.739,147.749
2025-08-12 23:15:00,147.749,147.807,147.749,147.798
2025-08-12 23:30:00,147.799,147.866,147.798,147.811
2025-08-12 23:45:00,147.811,147.855,147.778,147.839
2025-08-13 00:00:00,147.734,147.761,147.728,147.753
2025-08-13 00:15:00,147.753,147.787,147.753,147.782
2025-08-13 00:30:00,147.783,147.84,147.777,147.838
2025-08-13 00:45:00,147.838,147.846,147.812,147.828
2025-08-13 01:00:00,147.828,147.838,147.77,147.81
2025-08-13 01:15:00,147.81,147.81,147.758,147.788
2025-08-13 01:30:00,147.787,147.812,147.764,147.781
2025-08-13 01:45:00,147.781,147.803,147.756,147.785
2025-08-13 02:00:00,147.781,147.807,147.738,147.792
2025-08-13 02:15:00,147.792,147.811,147.763,147.795
2025-08-13 02:30:00,147.795,147.81,147.727,147.736
2025-08-13 02:45:00,147.735,147.777,147.734,147.766
2025-08-13 03:00:00,147.766,147.886,147.694,147.824
2025-08-13 03:15:00,147.824,147.849,147.75,147.758
2025-08-13 03:30:00,147.757,147.77,147.721,147.732
2025-08-13 03:45:00,147.733,147.808,147.725,147.797
2025-08-13 04:00:00,147.793,147.853,147.723,147.844
2025-08-13 04:15:00,147.845,147.945,147.833,147.939
2025-08-13 04:30:00,147.936,147.994,147.911,147.969
2025-08-13 04:45:00,147.969,148.079,147.95,148.047
2025-08-13 05:00:00,148.047,148.148,148.037,148.129
2025-08-13 05:15:00,148.129,148.16,148.087,148.108
2025-08-13 05:30:00,148.108,148.11,148.024,148.068
2025-08-13 05:45:00,148.062,148.074,148.019,148.038
2025-08-13 06:00:00,148.038,148.1,148.008,148.033
2025-08-13 06:15:00,148.033,148.1,148.019,148.065
2025-08-13 06:30:00,148.065,148.066,147.955,147.969
2025-08-13 06:45:00,147.969,148.023,147.963,147.992
2025-08-13 07:00:00,147.992,148.067,147.976,148.02
2025-08-13 07:15:00,148.02,148.073,147.989,148.062
2025-08-13 07:30:00,148.061,148.093,147.995,148.0
2025-08-13 07:45:00,148.006,148.015,147.923,147.923
2025-08-13 08:00:00,147.923,147.964,147.912,147.952
2025-08-13 08:15:00,147.953,147.995,147.947,147.966
2025-08-13 08:30:00,147.966,148.001,147.958,147.973
2025-08-13 08:45:00,147.973,147.983,147.888,147.922
2025-08-13 09:00:00,147.922,147.94,147.846,147.884
2025-08-13 09:15:00,147.884,147.89,147.789,147.836
2025-08-13 09:30:00,147.836,147.844,147.738,147.758
2025-08-13 09:45:00,147.757,147.787,147.713,147.777
2025-08-13 10:00:00,147.779,147.783,147.544,147.547
2025-08-13 10:15:00,147.546,147.586,147.475,147.499
2025-08-13 10:30:00,147.499,147.509,147.394,147.502
2025-08-13 10:45:00,147.507,147.526,147.433,147.519
2025-08-13 11:00:00,147.521,147.527,147.434,147.436
2025-08-13 11:15:00,147.435,147.437,147.317,147.338
2025-08-13 11:30:00,147.337,147.367,147.276,147.334
2025-08-13 11:45:00,147.334,147.335,147.194,147.26
2025-08-13 12:00:00,147.251,147.251,147.176,147.192
2025-08-13 12:15:00,147.192,147.23,147.17,147.218
2025-08-13 12:30:00,147.218,147.262,147.193,147.21
2025-08-13 12:45:00,147.209,147.229,147.2,147.208
2025-08-13 13:00:00,147.213,147.287,147.183,147.248
2025-08-13 13:15:00,147.248,147.309,147.22,147.292
