time,open,high,low,close
2026-03-29 12:00:00,1.3361,1.3367,1.3333,1.335
2026-03-29 12:15:00,1.335,1.3359,1.3343,1.3357
2026-03-29 12:30:00,1.3357,1.3365,1.3323,1.3341
2026-03-29 12:45:00,1.3341,1.3348,1.3339,1.3341
2026-03-29 13:00:00,1.334,1.3341,1.332,1.333
2026-03-29 13:15:00,1.333,1.3331,1.3297,1.3306
2026-03-29 13:30:00,1.3307,1.3327,1.3304,1.332
2026-03-29 13:45:00,1.3323,1.3337,1.3319,1.3329
2026-03-29 14:00:00,1.3327,1.3391,1.332,1.3379
2026-03-29 14:15:00,1.3379,1.338,1.3361,1.3365
2026-03-29 14:30:00,1.3365,1.3385,1.336,1.3378
2026-03-29 14:45:00,1.3378,1.339,1.337,1.337
2026-03-29 15:00:00,1.3369,1.3369,1.3344,1.3345
2026-03-29 15:15:00,1.3344,1.3364,1.3344,1.3352
2026-03-29 15:30:00,1.3353,1.3359,1.3325,1.3328
2026-03-29 15:45:00,1.3328,1.3345,1.3324,1.3336
2026-03-29 16:00:00,1.3336,1.3339,1.3252,1.3276
2026-03-29 16:15:00,1.3268,1.3285,1.3257,1.328
2026-03-29 16:30:00,1.328,1.3288,1.3258,1.3275
2026-03-29 16:45:00,1.3275,1.3279,1.3237,1.3256
2026-03-29 17:00:00,1.3256,1.3314,1.3235,1.3282
2026-03-29 17:15:00,1.3282,1.3284,1.3229,1.3232
2026-03-29 17:30:00,1.3232,1.326,1.3227,1.3254
2026-03-29 17:45:00,1.3255,1.3258,1.3232,1.3247
2026-03-29 18:00:00,1.3243,1.3269,1.3212,1.3248
2026-03-29 18:15:00,1.3249,1.3268,1.3192,1.3213
2026-03-29 18:30:00,1.3213,1.3231,1.3199,1.3223
2026-03-29 18:45:00,1.3223,1.3253,1.3221,1.3242
2026-03-29 19:00:00,1.324,1.3253,1.3229,1.3234
2026-03-29 19:15:00,1.3233,1.3281,1.3228,1.3269
2026-03-29 19:30:00,1.3267,1.327,1.3234,1.3238
2026-03-29 19:45:00,1.3237,1.325,1.322,1.3239
2026-03-29 20:00:00,1.3235,1.3262,1.3225,1.3227
2026-03-29 20:15:00,1.3227,1.3228,1.3176,1.3191
2026-03-29 20:30:00,1.3191,1.3234,1.3178,1.3228
2026-03-29 20:45:00,1.323,1.3233,1.321,1.3222
2026-03-29 21:00:00,1.3222,1.3226,1.3202,1.3224
2026-03-29 21:15:00,1.3224,1.324,1.3202,1.3211
2026-03-29 21:30:00,1.321,1.3253,1.3208,1.3229
2026-03-29 21:45:00,1.3229,1.3235,1.3215,1.3224
2026-03-29 22:00:00,1.3223,1.3228,1.3184,1.3197
2026-03-29 22:15:00,1.3196,1.3199,1.3152,1.3167
2026-03-29 22:30:00,1.3166,1.3187,1.3155,1.3168
2026-03-29 22:45:00,1.3168,1.3175,1.3156,1.3166
2026-03-29 23:00:00,1.3164,1.32,1.3161,1.3184
2026-03-29 23:15:00,1.3184,1.3253,1.3182,1.3242
2026-03-29 23:30:00,1.3238,1.3242,1.3238,1.324
2026-03-29 23:45:00,1.3214,1.322,1.3213,1.322
2026-03-30 00:00:00,1.3202,1.3235,1.3202,1.3234
2026-03-30 00:15:00,1.3234,1.3254,1.3228,1.3249
